skill_name	source_repo	file_path	file_size	line_count
google-docs-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/google-docs-automation//SKILL.md	2733	87
claude-ally-health	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-ally-health//SKILL.md	832	23
voice-ai-development	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/voice-ai-development//SKILL.md	18058	636
cred-omega	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/cred-omega//SKILL.md	28466	881
google-drive-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/google-drive-automation//SKILL.md	4174	141
voice-ai-engine-development	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/voice-ai-engine-development//SKILL.md	23821	724
claude-api	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-api//SKILL.md	18867	252
google-sheets-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/google-sheets-automation//SKILL.md	4150	144
vulnerability-scanner	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/vulnerability-scanner//SKILL.md	7989	281
crewai	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/crewai//SKILL.md	11301	454
google-slides-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/google-slides-automation//SKILL.md	4298	146
claude-code-expert	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-code-expert//SKILL.md	16423	562
warren-buffett	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/warren-buffett//SKILL.md	27891	610
crypto-bd-agent	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/crypto-bd-agent//SKILL.md	8124	235
wcag-audit-patterns	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wcag-audit-patterns//SKILL.md	1485	44
googlesheets-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/googlesheets-automation//SKILL.md	10211	200
claude-code-guide	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-code-guide//SKILL.md	2393	74
csharp-pro	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/csharp-pro//SKILL.md	2209	57
grafana-dashboards	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/grafana-dashboards//SKILL.md	9041	384
web-artifacts-builder	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/web-artifacts-builder//SKILL.md	3069	79
claude-d3js-skill	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-d3js-skill//SKILL.md	22317	823
customer-psychographic-profiler	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/customer-psychographic-profiler//SKILL.md	6517	127
graphql-architect	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/graphql-architect//SKILL.md	7486	180
web-design-guidelines	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/web-design-guidelines//SKILL.md	1224	41
claude-in-chrome-troubleshooting	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-in-chrome-troubleshooting//SKILL.md	10564	252
customer-support	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/customer-support//SKILL.md	8763	167
graphql	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/graphql//SKILL.md	26562	1072
web-performance-optimization	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/web-performance-optimization//SKILL.md	16779	649
claude-monitor	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-monitor//SKILL.md	6218	178
growth-engine	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/growth-engine//SKILL.md	8367	243
customs-trade-compliance	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/customs-trade-compliance//SKILL.md	28754	240
web-scraper	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/web-scraper//SKILL.md	29254	752
claude-scientific-skills	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-scientific-skills//SKILL.md	624	23
grpc-golang	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/grpc-golang//SKILL.md	4694	104
daily-news-report	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/daily-news-report//SKILL.md	13713	358
web-security-testing	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/web-security-testing//SKILL.md	4182	183
haskell-pro	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/haskell-pro//SKILL.md	2257	55
claude-settings-audit	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-settings-audit//SKILL.md	12350	322
daily	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/daily//SKILL.md	14539	309
headline-psychologist	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/headline-psychologist//SKILL.md	5428	117
web3-testing	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/web3-testing//SKILL.md	11497	430
claude-speed-reader	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-speed-reader//SKILL.md	794	23
data-engineer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-engineer//SKILL.md	11578	222
health-trend-analyzer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/health-trend-analyzer//SKILL.md	14434	459
webapp-testing	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/webapp-testing//SKILL.md	4005	101
claude-win11-speckit-update-skill	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/claude-win11-speckit-update-skill//SKILL.md	614	23
webflow-automation	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/webflow-automation//SKILL.md	11551	239
helm-chart-scaffolding	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/helm-chart-scaffolding//SKILL.md	1240	37
data-engineering-data-driven-feature	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-engineering-data-driven-feature//SKILL.md	12291	185
clean-code	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/clean-code//SKILL.md	4444	94
weightloss-analyzer	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/weightloss-analyzer//SKILL.md	7986	328
helpdesk-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/helpdesk-automation//SKILL.md	6158	170
data-engineering-data-pipeline	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-engineering-data-pipeline//SKILL.md	7183	204
clerk-auth	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/clerk-auth//SKILL.md	21383	839
wellally-tech	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wellally-tech//SKILL.md	20781	692
hierarchical-agent-memory	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hierarchical-agent-memory//SKILL.md	4795	133
data-quality-frameworks	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-quality-frameworks//SKILL.md	1508	43
clickup-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/clickup-automation//SKILL.md	12023	237
whatsapp-automation	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/whatsapp-automation//SKILL.md	8544	218
hig-components-content	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-content//SKILL.md	4782	81
data-scientist	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-scientist//SKILL.md	10498	196
close-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/close-automation//SKILL.md	6996	216
hig-components-controls	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-controls//SKILL.md	4778	83
whatsapp-cloud-api	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/whatsapp-cloud-api//SKILL.md	18346	488
data-storytelling	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-storytelling//SKILL.md	13262	468
closed-loop-delivery	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/closed-loop-delivery//SKILL.md	4076	116
hig-components-dialogs	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-dialogs//SKILL.md	3914	72
wiki-architect	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-architect//SKILL.md	2838	65
data-structure-protocol	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/data-structure-protocol//SKILL.md	9847	198
wiki-changelog	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-changelog//SKILL.md	1200	32
cloud-architect	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/cloud-architect//SKILL.md	7897	131
hig-components-layout	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-layout//SKILL.md	5933	95
database-admin	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-admin//SKILL.md	9913	161
wiki-onboarding	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-onboarding//SKILL.md	4336	82
cloud-devops	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/cloud-devops//SKILL.md	5689	235
hig-components-menus	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-menus//SKILL.md	4012	77
cloud-penetration-testing	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/cloud-penetration-testing//SKILL.md	14642	509
wiki-page-writer	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-page-writer//SKILL.md	2873	70
database-architect	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-architect//SKILL.md	17276	263
hig-components-search	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-search//SKILL.md	3063	65
database-cloud-optimization-cost-optimize	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-cloud-optimization-cost-optimize//SKILL.md	1962	47
cloudflare-workers-expert	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/cloudflare-workers-expert//SKILL.md	3468	89
wiki-qa	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-qa//SKILL.md	1371	39
hig-components-status	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-status//SKILL.md	3526	82
database-design	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-design//SKILL.md	1698	57
hig-components-system	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-components-system//SKILL.md	4725	101
cloudformation-best-practices	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/cloudformation-best-practices//SKILL.md	2556	79
wiki-researcher	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-researcher//SKILL.md	3382	70
database-migration	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-migration//SKILL.md	11508	439
hig-foundations	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-foundations//SKILL.md	6466	94
wiki-vitepress	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wiki-vitepress//SKILL.md	4831	153
coda-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/coda-automation//SKILL.md	9406	245
windows-privilege-escalation	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/windows-privilege-escalation//SKILL.md	14929	502
hig-inputs	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-inputs//SKILL.md	5812	110
database-migrations-migration-observability	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-migrations-migration-observability//SKILL.md	13666	420
code-documentation-code-explain	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/code-documentation-code-explain//SKILL.md	1955	49
hig-patterns	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-patterns//SKILL.md	7215	99
windows-shell-reliability	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/windows-shell-reliability//SKILL.md	3826	107
database-migrations-sql-migrations	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-migrations-sql-migrations//SKILL.md	2232	49
code-documentation-doc-generate	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/code-documentation-doc-generate//SKILL.md	1953	51
hig-platforms	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-platforms//SKILL.md	4823	81
wireshark-analysis	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wireshark-analysis//SKILL.md	12609	501
database-optimizer	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database-optimizer//SKILL.md	10209	163
code-refactoring-context-restore	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/code-refactoring-context-restore//SKILL.md	6430	182
hig-project-context	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-project-context//SKILL.md	4504	131
wordpress-penetration-testing	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wordpress-penetration-testing//SKILL.md	15898	596
database	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/database//SKILL.md	4633	212
hig-technologies	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hig-technologies//SKILL.md	7310	125
code-refactoring-refactor-clean	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/code-refactoring-refactor-clean//SKILL.md	1959	54
wordpress-plugin-development	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wordpress-plugin-development//SKILL.md	13628	496
datadog-automation	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/datadog-automation//SKILL.md	9598	239
hono	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/hono//SKILL.md	10781	348
wordpress-theme-development	antigravity-awesome-skills	/c/Users/Dell/Desktop/kisisel/CloaudeCodeInfinity/sources/antigravity-awesome-skills/skills/wordpress-theme-development//SKILL.md	12831	501
code-refactoring-tech-debt	antigravity-awesome-skills	sources/antigravity-awesome-skills/skills/code-refactoring-tech-debt//SKILL.md	10575	389
